Selection	View	Channel	Begin File	End File	Begin Time (s)	End Time (s)	Beg File Samp (samples)	End File Samp (samples)	Begin Date Time	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Dur 90% (s)	Freq 5% (Hz)	Freq 95% (Hz)	Possible	From	Tags
2476	Spectrogram 1	1	201_2014-07-07_06-00-00.wav	201_2014-07-07_06-00-00.wav	266048.943998732	266070.016998732	342073	363146	2014/7/7  6:05:42.944	21.073	107.2	118.6	18.5	108.4	118.2	Minke like		Unidentified.calls
2477	Spectrogram 1	1	201_2014-07-07_06-00-00.wav	201_2014-07-07_06-00-00.wav	266101.350000941	266102.915000941	394479	396044	2014/7/7  6:06:34.350	1.565	49.9	87.0	1.1	52.7	81.1	fm		Unidentified.calls
2478	Spectrogram 1	1	201_2014-07-07_06-00-00.wav	201_2014-07-07_06-00-00.wav	266123.564998128	266125.220998128	416694	418350	2014/7/7  6:06:56.565	1.656	64.3	104.5	1.1	67.4	103.5			Unidentified.calls
2479	Spectrogram 1	1	201_2014-07-07_06-00-00.wav	201_2014-07-07_06-00-00.wav	266226.67599588	266228.42399588	519805	521553	2014/7/7  6:08:39.676	1.748	71.7	113.7	1.4	74.2	110.4	fm		Unidentified.calls
2480	Spectrogram 1	1	201_2014-07-07_06-00-00.wav	201_2014-07-07_06-00-00.wav	266467.223001339	266468.603001339	760352	761732	2014/7/7  6:12:40.223	1.38	80.3	116.4	0.8	84.0	114.3	fm		Unidentified.calls
2481	Spectrogram 1	1	201_2014-07-07_06-00-00.wav	201_2014-07-07_06-00-00.wav	266509.36900086	266510.47400086	802498	803603	2014/7/7  6:13:22.369	1.105	74.1	107.8	0.8	76.2	105.5	fm		Unidentified.calls
2482	Spectrogram 1	1	201_2014-07-07_06-00-00.wav	201_2014-07-07_06-00-00.wav	266542.66999706	266543.77399706	835799	836903	2014/7/7  6:13:55.670	1.104	34.6	52.4	0.9	35.2	48.8	fm		Unidentified.calls
2483	Spectrogram 1	1	201_2014-07-07_06-00-00.wav	201_2014-07-07_06-00-00.wav	266719.01999607	266720.03199607	1012149	1013161	2014/7/7  6:16:52.020	1.012	84.3	103.6	0.6	85.9	101.6	fm		Unidentified.calls
2484	Spectrogram 1	1	201_2014-07-07_06-00-00.wav	201_2014-07-07_06-00-00.wav	266721.044004404	266722.885004404	1014173	1016014	2014/7/7  6:16:54.044	1.841	62.5	95.9	1.5	64.5	92.8	fm		Unidentified.calls
2485	Spectrogram 1	1	201_2014-07-07_06-00-00.wav	201_2014-07-07_06-00-00.wav	266741.737002202	266743.302002202	1034866	1036431	2014/7/7  6:17:14.737	1.565	70.5	95.3	1.5	74.2	93.8	fm		Unidentified.calls
2486	Spectrogram 1	1	201_2014-07-07_06-00-00.wav	201_2014-07-07_06-00-00.wav	266742.025996812	266743.221996812	1035155	1036351	2014/7/7  6:17:15.026	1.196	75.4	98.3	0.9	77.1	95.7	fm		Unidentified.calls
2487	Spectrogram 1	1	201_2014-07-07_06-00-00.wav	201_2014-07-07_06-00-00.wav	266776.626000249	266778.099000249	1069755	1071228	2014/7/7  6:17:49.626	1.473	72.9	105.7	0.9	78.1	104.5	fm		Unidentified.calls
2488	Spectrogram 1	1	201_2014-07-07_06-00-00.wav	201_2014-07-07_06-00-00.wav	266808.982996338	266810.087996338	1102112	1103217	2014/7/7  6:18:22.983	1.105	77.5	108.8	0.8	80.1	106.4	fm		Unidentified.calls
2489	Spectrogram 1	1	201_2014-07-07_06-00-00.wav	201_2014-07-07_06-00-00.wav	266834.19799737	266835.02599737	1127327	1128155	2014/7/7  6:18:47.198	0.828	73.2	99.0	0.6	73.2	97.7	fm		Unidentified.calls
2490	Spectrogram 1	1	201_2014-07-07_06-00-00.wav	201_2014-07-07_06-00-00.wav	266837.326002934	266839.351002934	1130455	1132480	2014/7/7  6:18:50.326	2.025	86.1	109.1	1.5	87.9	107.4	fm		Unidentified.calls
2491	Spectrogram 1	1	201_2014-07-07_06-00-00.wav	201_2014-07-07_06-00-00.wav	266857.652004131	266878.081004131	1150781	1171210	2014/7/7  6:19:10.652	20.429	99.6	114.3	19.4	100.6	114.3	Minke downsweep		Unidentified.calls
2492	Spectrogram 1	1	201_2014-07-07_06-00-00.wav	201_2014-07-07_06-00-00.wav	266931.006997519	266932.110997519	1224136	1225240	2014/7/7  6:20:24.007	1.104	62.2	95.0	1.1	65.4	92.8	fm		Unidentified.calls
2493	Spectrogram 1	1	201_2014-07-07_06-00-00.wav	201_2014-07-07_06-00-00.wav	267327.658004382	267328.302004381	1620787	1621431	2014/7/7  6:27:00.658	0.644	72.9	85.8	0.5	73.2	85.0	fm		Unidentified.calls
2494	Spectrogram 1	1	201_2014-07-07_06-00-00.wav	201_2014-07-07_06-00-00.wav	267329.142003574	267330.339003574	1622271	1623468	2014/7/7  6:27:02.142	1.197	76.3	107.5	0.9	79.1	105.5	fm		Unidentified.calls
2495	Spectrogram 1	1	201_2014-07-07_06-00-00.wav	201_2014-07-07_06-00-00.wav	267359.601997279	267361.073997279	1652731	1654203	2014/7/7  6:27:32.602	1.472	65.6	107.8	1.1	70.3	105.5	fm		Unidentified.calls
2496	Spectrogram 1	1	201_2014-07-07_06-00-00.wav	201_2014-07-07_06-00-00.wav	267727.186002278	267728.566002278	2020315	2021695	2014/7/7  6:33:40.186	1.38	62.8	101.4	1.1	64.5	94.7	fm		Unidentified.calls
2497	Spectrogram 1	1	201_2014-07-07_06-00-00.wav	201_2014-07-07_06-00-00.wav	268141.425004669	268142.438004669	2434554	2435567	2014/7/7  6:40:34.425	1.013	61.9	90.4	0.8	63.5	88.9	fm		Unidentified.calls
2498	Spectrogram 1	1	201_2014-07-07_06-00-00.wav	201_2014-07-07_06-00-00.wav	268167.007998072	268168.571998072	2460137	2461701	2014/7/7  6:41:00.008	1.564	64.6	100.8	1.2	68.4	99.6	fm		Unidentified.calls
2499	Spectrogram 1	1	201_2014-07-07_06-00-00.wav	201_2014-07-07_06-00-00.wav	268170.044996285	268170.780996285	2463174	2463910	2014/7/7  6:41:03.045	0.736	74.4	101.4	0.6	75.2	98.6	fm		Unidentified.calls
2500	Spectrogram 1	1	201_2014-07-07_06-00-00.wav	201_2014-07-07_06-00-00.wav	268170.597004958	268172.069004958	2463726	2465198	2014/7/7  6:41:03.597	1.472	71.7	90.4	1.1	75.2	88.9	fm		Unidentified.calls
2501	Spectrogram 1	1	201_2014-07-07_06-00-00.wav	201_2014-07-07_06-00-00.wav	268480.424996533	268481.713996533	2773554	2774843	2014/7/7  6:46:13.425	1.289	77.8	109.1	0.8	81.1	106.4	fm		Unidentified.calls
2502	Spectrogram 1	1	201_2014-07-07_06-00-00.wav	201_2014-07-07_06-00-00.wav	268810.854998671	268812.142998671	3103984	3105272	2014/7/7  6:51:43.855	1.288	74.4	112.4	1.2	76.2	109.4	fm		Unidentified.calls
2503	Spectrogram 1	1	201_2014-07-07_06-00-00.wav	201_2014-07-07_06-00-00.wav	268811.235000633	268811.971000633	3104364	3105100	2014/7/7  6:51:44.235	0.736	73.2	93.4	0.5	73.2	90.8	fm		Unidentified.calls
2504	Spectrogram 1	1	201_2014-07-08_21-00-00.wav	201_2014-07-08_21-00-00.wav	269928.096997375	269929.661997375	620668	622233	2014/7/8  21:10:20.097	1.565	58.3	94.0	1.1	63.5	90.8	fm		Unidentified.calls
2505	Spectrogram 1	1	201_2014-07-08_21-00-00.wav	201_2014-07-08_21-00-00.wav	269932.053996632	269933.066996632	624625	625638	2014/7/8  21:10:24.054	1.013	47.7	95.1	0.6	48.8	89.8	fm		Unidentified.calls
2506	Spectrogram 1	1	201_2014-07-08_21-00-00.wav	201_2014-07-08_21-00-00.wav	270178.698001812	270179.619001812	871269	872190	2014/7/8  21:14:31.698	0.921	62.2	110.7	0.6	65.4	106.4	fm		Unidentified.calls
2507	Spectrogram 1	1	201_2014-07-08_21-00-00.wav	201_2014-07-08_21-00-00.wav	270179.711001749	270180.815001749	872282	873386	2014/7/8  21:14:32.711	1.104	60.2	88.1	0.9	62.5	85.9	fm		Unidentified.calls
2508	Spectrogram 1	1	201_2014-07-08_21-00-00.wav	201_2014-07-08_21-00-00.wav	270260.19500495	270261.02400495	952766	953595	2014/7/8  21:15:52.195	0.829	51.9	82.1	0.6	54.7	79.1	fm		Unidentified.calls
2509	Spectrogram 1	1	201_2014-07-08_21-00-00.wav	201_2014-07-08_21-00-00.wav	270283.292998756	270284.121998756	975864	976693	2014/7/8  21:16:15.293	0.829	69.7	96.4	0.8	72.3	92.8	fm		Unidentified.calls
2510	Spectrogram 1	1	201_2014-07-08_21-00-00.wav	201_2014-07-08_21-00-00.wav	270292.587999637	270293.507999637	985159	986079	2014/7/8  21:16:25.588	0.92	52.4	72.6	0.8	53.7	71.3	fm		Unidentified.calls
2511	Spectrogram 1	1	201_2014-07-08_21-00-00.wav	201_2014-07-08_21-00-00.wav	270356.047995398	270357.152995398	1048619	1049724	2014/7/8  21:17:28.048	1.105	52.2	84.2	0.9	52.7	83.0	fm		Unidentified.calls
2512	Spectrogram 1	1	201_2014-07-08_21-00-00.wav	201_2014-07-08_21-00-00.wav	270726.226001615	270727.514001615	1418797	1420085	2014/7/8  21:23:38.226	1.288	67.3	91.1	0.9	67.4	88.9	fm		Unidentified.calls
2513	Spectrogram 1	1	201_2014-07-08_21-00-00.wav	201_2014-07-08_21-00-00.wav	270727.698001275	270728.711001275	1420269	1421282	2014/7/8  21:23:40.698	1.013	65.4	86.3	0.8	66.4	82.0	fm		Unidentified.calls
2514	Spectrogram 1	1	201_2014-07-08_21-00-00.wav	201_2014-07-08_21-00-00.wav	270729.631002257	270731.103002257	1422202	1423674	2014/7/8  21:23:42.631	1.472	69.1	87.9	1.1	70.3	85.9	fm		Unidentified.calls
2515	Spectrogram 1	1	201_2014-07-08_21-00-00.wav	201_2014-07-08_21-00-00.wav	270740.581998984	270742.145998984	1433153	1434717	2014/7/8  21:23:53.582	1.564	10.6	88.7	1.1	12.7	69.3	fm		Unidentified.calls
2516	Spectrogram 1	1	201_2014-07-08_21-00-00.wav	201_2014-07-08_21-00-00.wav	270741.961995522	270743.433995522	1434533	1436005	2014/7/8  21:23:54.962	1.472	43.7	75.7	0.8	45.9	69.3	fm		Unidentified.calls
2517	Spectrogram 1	1	201_2014-07-08_21-00-00.wav	201_2014-07-08_21-00-00.wav	270769.532998661	270770.637998661	1462104	1463209	2014/7/8  21:24:22.533	1.105	77.1	107.8	0.9	77.1	106.4	fm		Unidentified.calls
2518	Spectrogram 1	1	201_2014-07-08_21-00-00.wav	201_2014-07-08_21-00-00.wav	270770.821997906	270772.017997906	1463393	1464589	2014/7/8  21:24:23.822	1.196	47.1	79.2	0.6	49.8	73.2	fm		Unidentified.calls
2519	Spectrogram 1	1	201_2014-07-08_21-00-00.wav	201_2014-07-08_21-00-00.wav	270797.416995476	270798.796995476	1489988	1491368	2014/7/8  21:24:49.417	1.38	79.7	115.7	1.1	82.0	114.3	fm		Unidentified.calls
2520	Spectrogram 1	1	201_2014-07-08_21-00-00.wav	201_2014-07-08_21-00-00.wav	271796.19500191	271797.11600191	2488766	2489687	2014/7/8  21:41:28.195	0.921	31.0	50.1	0.6	33.2	47.9	fm		Unidentified.calls
2521	Spectrogram 1	1	201_2014-07-08_21-00-00.wav	201_2014-07-08_21-00-00.wav	271812.85200269	271813.95600269	2505423	2506527	2014/7/8  21:41:45.852	1.104	18.5	46.1	0.9	18.6	43.9	fm		Unidentified.calls
2522	Spectrogram 1	1	201_2014-07-08_21-00-00.wav	201_2014-07-08_21-00-00.wav	271878.705004985	271880.177004985	2571276	2572748	2014/7/8  21:42:51.705	1.472	67.0	96.4	1.2	69.3	93.8	fm		Unidentified.calls
2523	Spectrogram 1	1	201_2014-07-08_21-00-00.wav	201_2014-07-08_21-00-00.wav	271911.478001634	271912.766001634	2604049	2605337	2014/7/8  21:43:24.478	1.288	36.8	80.0	1.1	37.1	76.2	fm		Unidentified.calls
2524	Spectrogram 1	1	201_2014-07-08_21-00-00.wav	201_2014-07-08_21-00-00.wav	271919.563001032	271921.036001032	2612134	2613607	2014/7/8  21:43:32.563	1.473	43.4	71.5	0.9	44.9	68.4	fm		Unidentified.calls
2525	Spectrogram 1	1	201_2014-07-08_21-00-00.wav	201_2014-07-08_21-00-00.wav	272058.908000598	272061.024000598	2751479	2753595	2014/7/8  21:45:51.908	2.116	12.2	34.7	1.1	14.6	29.3	fm		Unidentified.calls
2526	Spectrogram 1	1	201_2014-07-08_21-00-00.wav	201_2014-07-08_21-00-00.wav	272060.748002688	272062.220002688	2753319	2754791	2014/7/8  21:45:53.748	1.472	11.4	64.6	1.1	13.7	57.6	fm		Unidentified.calls
2527	Spectrogram 1	1	201_2014-07-08_21-00-00.wav	201_2014-07-08_21-00-00.wav	272073.998996998	272075.103996998	2766570	2767675	2014/7/8  21:46:06.999	1.105	8.2	32.0	0.6	11.7	28.3	fm		Unidentified.calls
2528	Spectrogram 1	1	201_2014-07-08_21-00-00.wav	201_2014-07-08_21-00-00.wav	272075.379999364	272076.667999364	2767951	2769239	2014/7/8  21:46:07.380	1.288	8.2	33.6	1.1	10.7	29.3	fm		Unidentified.calls
2529	Spectrogram 1	1	201_2014-07-08_21-00-00.wav	201_2014-07-08_21-00-00.wav	272112.4779977	272114.4099977	2805049	2806981	2014/7/8  21:46:45.478	1.932	21.2	37.3	1.7	22.5	35.2	fm		Unidentified.calls
2530	Spectrogram 1	1	201_2014-07-08_21-00-00.wav	201_2014-07-08_21-00-00.wav	272446.220001588	272447.508001588	3138791	3140079	2014/7/8  21:52:18.220	1.288	81.3	111.0	1.1	82.0	109.4	fm		Unidentified.calls
2531	Spectrogram 1	1	201_2014-07-08_21-00-00.wav	201_2014-07-08_21-00-00.wav	272762.121999646	272764.237999646	3454693	3456809	2014/7/8  21:57:34.122	2.116	41.6	63.8	1.8	42.0	61.5	fm		Unidentified.calls
2532	Spectrogram 1	1	201_2014-07-08_21-00-00.wav	201_2014-07-08_21-00-00.wav	272799.759997065	272801.415997065	3492331	3493987	2014/7/8  21:58:12.760	1.656	44.2	68.1	1.4	45.9	66.4	fm		Unidentified.calls
2533	Spectrogram 1	1	201_2014-07-08_21-00-00.wav	201_2014-07-08_21-00-00.wav	272810.341995592	272811.630995592	3502913	3504202	2014/7/8  21:58:22.342	1.289	32.3	55.3	1.1	34.2	53.7	fm		Unidentified.calls
2534	Spectrogram 1	1	201_2014-07-08_21-00-00.wav	201_2014-07-08_21-00-00.wav	272864.42899854	272865.07299854	3557000	3557644	2014/7/8  21:59:17.429	0.644	53.5	71.2	0.5	54.7	69.3	fm		Unidentified.calls
2535	Spectrogram 1	1	201_2014-07-10_22-00-00.wav	201_2014-07-10_22-00-00.wav	272913.609007325	272923.916007325	5622	15929	2014/7/10  22:00:05.609	10.307	87.0	99.0	9.1	87.9	97.7	Minke bioduck		Unidentified.calls
2536	Spectrogram 1	1	201_2014-07-10_22-00-00.wav	201_2014-07-10_22-00-00.wav	272955.032007348	272976.749007348	47045	68762	2014/7/10  22:00:47.032	21.717	107.8	121.3	19.4	109.4	121.1	Minke like		Unidentified.calls
2537	Spectrogram 1	1	201_2014-07-10_22-00-00.wav	201_2014-07-10_22-00-00.wav	274605.847002145	274607.872002145	1697860	1699885	2014/7/10  22:28:17.847	2.025	38.0	60.7	1.7	39.1	58.6	fm		Unidentified.calls
2538	Spectrogram 1	1	201_2014-07-10_22-00-00.wav	201_2014-07-10_22-00-00.wav	274610.277002257	274611.565002257	1702290	1703578	2014/7/10  22:28:22.277	1.288	74.4	106.9	1.1	77.1	105.5	fm		Unidentified.calls
2539	Spectrogram 1	1	201_2014-07-10_22-00-00.wav	201_2014-07-10_22-00-00.wav	275351.001007062	275352.289007062	2443014	2444302	2014/7/10  22:40:43.001	1.288	32.2	46.6	1.1	33.2	44.9	fm		Unidentified.calls
2540	Spectrogram 1	1	201_2014-07-10_22-00-00.wav	201_2014-07-10_22-00-00.wav	275354.038005274	275355.418005274	2446051	2447431	2014/7/10  22:40:46.038	1.38	24.5	34.3	1.2	25.4	34.2	fm		Unidentified.calls
2541	Spectrogram 1	1	201_2014-07-10_22-00-00.wav	201_2014-07-10_22-00-00.wav	275395.172000628	275396.552000628	2487185	2488565	2014/7/10  22:41:27.172	1.38	33.7	60.0	1.1	34.2	56.6	fm		Unidentified.calls
2542	Spectrogram 1	1	201_2014-07-12_13-00-00.wav	201_2014-07-12_13-00-00.wav	276664.787001057	276685.676001057	156242	177131	2014/7/12  13:02:36.787	20.889	101.4	124.7	18.9	102.5	123.0	Minke like		Unidentified.calls
2543	Spectrogram 1	1	201_2014-07-12_13-00-00.wav	201_2014-07-12_13-00-00.wav	276706.012999533	276706.932999533	197468	198388	2014/7/12  13:03:17.013	0.92	50.6	96.9	0.8	52.7	94.7	fm		Unidentified.calls
2544	Spectrogram 1	1	201_2014-07-12_13-00-00.wav	201_2014-07-12_13-00-00.wav	276763.676004006	276774.719004006	255131	266174	2014/7/12  13:04:15.676	11.043	12.4	19.6	9.1	13.7	19.5	low pulses		Unidentified.calls
2545	Spectrogram 1	1	201_2014-07-12_13-00-00.wav	201_2014-07-12_13-00-00.wav	276862.277008115	276863.290008115	353732	354745	2014/7/12  13:05:53.277	1.013	60.9	89.0	0.9	62.5	86.9	fm		Unidentified.calls
2546	Spectrogram 1	1	201_2014-07-12_13-00-00.wav	201_2014-07-12_13-00-00.wav	276909.037999703	276910.969999703	400493	402425	2014/7/12  13:06:40.038	1.932	68.1	129.8	1.4	72.3	123.0	fm		Unidentified.calls
2547	Spectrogram 1	1	201_2014-07-12_13-00-00.wav	201_2014-07-12_13-00-00.wav	277144.658005132	277145.854005132	636113	637309	2014/7/12  13:10:36.658	1.196	30.5	76.5	1.1	32.2	73.2	fm		Unidentified.calls
2548	Spectrogram 1	1	201_2014-07-12_13-00-00.wav	201_2014-07-12_13-00-00.wav	277145.66999924	277146.77499924	637125	638230	2014/7/12  13:10:37.670	1.105	28.9	74.7	1.1	31.2	70.3	fm		Unidentified.calls
2549	Spectrogram 1	1	201_2014-07-12_13-00-00.wav	201_2014-07-12_13-00-00.wav	277147.051001607	277148.063001607	638506	639518	2014/7/12  13:10:38.051	1.012	31.8	73.1	0.9	32.2	64.5	fm		Unidentified.calls
2550	Spectrogram 1	1	201_2014-07-12_13-00-00.wav	201_2014-07-12_13-00-00.wav	277148.615004389	277149.351004389	640070	640806	2014/7/12  13:10:40.615	0.736	28.3	52.2	0.5	29.3	48.8	fm		Unidentified.calls
2551	Spectrogram 1	1	201_2014-07-12_13-00-00.wav	201_2014-07-12_13-00-00.wav	277149.626998497	277151.099998497	641082	642555	2014/7/12  13:10:41.627	1.473	28.1	49.0	1.2	29.3	47.9	fm		Unidentified.calls
2552	Spectrogram 1	1	201_2014-07-12_13-00-00.wav	201_2014-07-12_13-00-00.wav	277152.468000992	277153.480000991	643923	644935	2014/7/12  13:10:43.468	1.012	25.7	51.4	0.8	26.4	50.8	fm		Unidentified.calls
2553	Spectrogram 1	1	201_2014-07-12_13-00-00.wav	201_2014-07-12_13-00-00.wav	277179.718999831	277181.098999831	671174	672554	2014/7/12  13:11:11.719	1.38	29.9	77.6	1.1	31.2	72.3	fm		Unidentified.calls
2554	Spectrogram 1	1	201_2014-07-12_13-00-00.wav	201_2014-07-12_13-00-00.wav	277201.331998674	277202.528998674	692787	693984	2014/7/12  13:11:32.332	1.197	51.9	101.7	0.9	54.7	97.7	fm		Unidentified.calls
2555	Spectrogram 1	1	201_2014-07-12_13-00-00.wav	201_2014-07-12_13-00-00.wav	277261.204003437	277262.584003437	752659	754039	2014/7/12  13:12:32.204	1.38	55.3	84.7	1.2	55.7	82.0	fm		Unidentified.calls
2556	Spectrogram 1	1	201_2014-07-12_13-00-00.wav	201_2014-07-12_13-00-00.wav	277274.455007805	277275.560007805	765910	767015	2014/7/12  13:12:45.455	1.105	65.9	98.5	0.9	68.4	97.7	fm		Unidentified.calls
2557	Spectrogram 1	1	201_2014-07-12_13-00-00.wav	201_2014-07-12_13-00-00.wav	277539.411999552	277540.883999552	1030867	1032339	2014/7/12  13:17:10.412	1.472	75.5	121.6	1.1	80.1	116.2	fm		Unidentified.calls
2558	Spectrogram 1	1	201_2014-07-12_13-00-00.wav	201_2014-07-12_13-00-00.wav	277674.019004299	277675.031004299	1165474	1166486	2014/7/12  13:19:25.019	1.012	27.0	44.0	0.8	28.3	42.0	fm		Unidentified.calls
2559	Spectrogram 1	1	201_2014-07-12_13-00-00.wav	201_2014-07-12_13-00-00.wav	277675.123001529	277676.688001529	1166578	1168143	2014/7/12  13:19:26.123	1.565	76.5	94.0	0.8	79.1	89.8	fm		Unidentified.calls
2560	Spectrogram 1	1	201_2014-07-12_13-00-00.wav	201_2014-07-12_13-00-00.wav	277691.65200059	277710.60900059	1183107	1202064	2014/7/12  13:19:43.652	18.957	101.2	111.5	17.6	101.6	111.3	Minke like		Unidentified.calls
2561	Spectrogram 1	1	201_2014-07-12_13-00-00.wav	201_2014-07-12_13-00-00.wav	277861.387008323	277862.860008323	1352842	1354315	2014/7/12  13:22:32.387	1.473	30.7	59.6	1.2	31.2	53.7	fm		Unidentified.calls
2562	Spectrogram 1	1	201_2014-07-12_13-00-00.wav	201_2014-07-12_13-00-00.wav	277862.6880071	277863.6080071	1354143	1355063	2014/7/12  13:22:34.688	0.92	28.6	63.8	0.8	31.2	57.6	fm		Unidentified.calls
2563	Spectrogram 1	1	201_2014-07-12_13-00-00.wav	201_2014-07-12_13-00-00.wav	277864.068003638	277864.989003638	1355523	1356444	2014/7/12  13:22:35.068	0.921	25.2	77.9	0.8	25.4	62.5	fm		Unidentified.calls
2564	Spectrogram 1	1	201_2014-07-12_13-00-00.wav	201_2014-07-12_13-00-00.wav	277865.173006697	277866.277006697	1356628	1357732	2014/7/12  13:22:36.173	1.104	24.6	63.6	1.1	26.4	58.6	fm		Unidentified.calls
2565	Spectrogram 1	1	201_2014-07-12_13-00-00.wav	201_2014-07-12_13-00-00.wav	277871.234007819	277872.522007819	1362689	1363977	2014/7/12  13:22:42.234	1.288	35.2	51.4	0.9	37.1	49.8	fm		Unidentified.calls
2566	Spectrogram 1	1	201_2014-07-12_13-00-00.wav	201_2014-07-12_13-00-00.wav	277911.09400083	277912.38200083	1402549	1403837	2014/7/12  13:23:22.094	1.288	47.9	68.9	1.1	48.8	66.4	fm		Unidentified.calls
2567	Spectrogram 1	1	201_2014-07-12_13-00-00.wav	201_2014-07-12_13-00-00.wav	277934.454998641	277935.927998641	1425910	1427383	2014/7/12  13:23:45.455	1.473	71.0	111.5	0.9	74.2	110.4	fm		Unidentified.calls
2568	Spectrogram 1	1	201_2014-07-12_13-00-00.wav	201_2014-07-12_13-00-00.wav	277935.84800054	277937.32000054	1427303	1428775	2014/7/12  13:23:47.848	1.472	59.6	87.4	1.4	60.5	85.9	fm		Unidentified.calls
2569	Spectrogram 1	1	201_2014-07-12_13-00-00.wav	201_2014-07-12_13-00-00.wav	278085.020003734	278086.124003734	1576475	1577579	2014/7/12  13:26:16.020	1.104	38.1	89.0	0.8	43.0	83.0	fm		Unidentified.calls
2570	Spectrogram 1	1	201_2014-07-12_13-00-00.wav	201_2014-07-12_13-00-00.wav	278189.983003108	278190.995003108	1681438	1682450	2014/7/12  13:28:01.983	1.012	67.3	90.6	0.8	67.4	87.9	fm		Unidentified.calls
2571	Spectrogram 1	1	201_2014-07-12_13-00-00.wav	201_2014-07-12_13-00-00.wav	278191.823005198	278193.020005198	1683278	1684475	2014/7/12  13:28:03.823	1.197	73.4	104.6	0.8	77.1	104.5	fm		Unidentified.calls
2572	Spectrogram 1	1	201_2014-07-12_13-00-00.wav	201_2014-07-12_13-00-00.wav	278222.835007577	278224.492007577	1714290	1715947	2014/7/12  13:28:34.835	1.657	89.5	108.6	1.4	92.8	106.4	fm		Unidentified.calls
2573	Spectrogram 1	1	201_2014-07-12_13-00-00.wav	201_2014-07-12_13-00-00.wav	278238.994998379	278239.915998379	1730450	1731371	2014/7/12  13:28:50.995	0.921	69.9	102.8	0.6	70.3	99.6	fm		Unidentified.calls
2574	Spectrogram 1	1	201_2014-07-12_13-00-00.wav	201_2014-07-12_13-00-00.wav	278258.781000493	278260.069000493	1750236	1751524	2014/7/12  13:29:10.781	1.288	28.1	74.9	1.1	30.3	64.5	fm		Unidentified.calls
2575	Spectrogram 1	1	201_2014-07-12_13-00-00.wav	201_2014-07-12_13-00-00.wav	278309.891002892	278310.995002892	1801346	1802450	2014/7/12  13:30:01.891	1.104	41.0	92.2	0.9	42.0	88.9	fm		Unidentified.calls
2576	Spectrogram 1	1	201_2014-07-12_13-00-00.wav	201_2014-07-12_13-00-00.wav	278427.958004816	278429.155004816	1919413	1920610	2014/7/12  13:31:59.958	1.197	50.8	87.1	0.9	54.7	82.0	fm		Unidentified.calls
2577	Spectrogram 1	1	201_2014-07-12_13-00-00.wav	201_2014-07-12_13-00-00.wav	278472.301005094	278473.222005094	1963756	1964677	2014/7/12  13:32:43.301	0.921	47.9	81.3	0.8	49.8	78.1	fm		Unidentified.calls
2578	Spectrogram 1	1	201_2014-07-12_13-00-00.wav	201_2014-07-12_13-00-00.wav	278476.17900659	278477.28300659	1967634	1968738	2014/7/12  13:32:47.179	1.104	47.1	72.8	0.9	47.9	69.3	fm		Unidentified.calls
2579	Spectrogram 1	1	201_2014-07-12_13-00-00.wav	201_2014-07-12_13-00-00.wav	278528.118002681	278529.590002681	2019573	2021045	2014/7/12  13:33:39.118	1.472	36.0	80.0	1.4	36.1	75.2	fm		Unidentified.calls
2580	Spectrogram 1	1	201_2014-07-12_13-00-00.wav	201_2014-07-12_13-00-00.wav	278538.995000614	278540.927000614	2030450	2032382	2014/7/12  13:33:50.995	1.932	49.5	94.8	1.5	50.8	92.8	fm		Unidentified.calls
2581	Spectrogram 1	1	201_2014-07-12_13-00-00.wav	201_2014-07-12_13-00-00.wav	278546.615005551	278547.995005551	2038070	2039450	2014/7/12  13:33:58.615	1.38	76.8	104.1	1.2	79.1	102.5	fm		Unidentified.calls
2582	Spectrogram 1	1	201_2014-07-12_13-00-00.wav	201_2014-07-12_13-00-00.wav	278765.836005179	278767.584005179	2257291	2259039	2014/7/12  13:37:37.836	1.748	50.8	90.3	1.4	52.7	87.9	fm		Unidentified.calls
2583	Spectrogram 1	1	201_2014-07-12_13-00-00.wav	201_2014-07-12_13-00-00.wav	278802.093000232	278803.105000232	2293548	2294560	2014/7/12  13:38:13.093	1.012	33.1	54.0	0.9	35.2	51.8	fm		Unidentified.calls
2584	Spectrogram 1	1	201_2014-07-12_13-00-00.wav	201_2014-07-12_13-00-00.wav	278811.111006035	278812.676006035	2302566	2304131	2014/7/12  13:38:22.111	1.565	66.7	92.4	1.1	68.4	91.8	fm		Unidentified.calls
